Database,Keyword,Seed keyword,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,SERP Features,Trend,Click potential,Competitors
us,what is the best time to take ezetimibe,ezetimibe,,70,88.53,0.00,0.09,383000,"Featured Snippet, People Also Ask, Site Links, FAQ","1.00,0.60,0.60,0.60,0.20,0.40,0.20,0.60,0.60,0.20,0.20,0.20",20,"""Ezetimibe (Oral Route) Proper Use - Mayo Clinic"":""https://www.mayoclinic.org/drugs-supplements/ezetimibe-oral-route/proper-use/drg-20067172?p=1""
""Morning Vs Evening Administration of Ezetimibe/Simvastatin"":""https://www.medscape.com/viewarticle/746709""
""Comparison of effects of morning versus evening ... - PubMed"":""https://pubmed.ncbi.nlm.nih.gov/21693699/""
""Ezetimibe: Side Effects, Dosage, Uses, and More - Healthline"":""https://www.healthline.com/health/ezetimibe-oral-tablet""
""Zetia (Ezetimibe Tablets) Side effects, Images, Uses, Dosage ..."":""https://www.rxlist.com/zetia-drug/patient-images-side-effects.htm""
""Ezetimibe: a medicine used to treat high blood cholesterol - NHS"":""https://www.nhs.uk/medicines/ezetimibe/""
""Ezetimibe tablets for high cholesterol. Ezetimibe info | Patient"":""https://patient.info/medicine/ezetimibe-tablets-ezetrol""
""Ezetimibe: MedlinePlus Drug Information"":""https://medlineplus.gov/druginfo/meds/a603015.html""
""Ezetimibe Oral : Uses, Side Effects, Interactions, Pictures ..."":""https://www.webmd.com/drugs/2/drug-64335/ezetimibe-oral/details""
""ezetimibe and simvastatin | Michigan Medicine"":""https://www.uofmhealth.org/health-library/d05348a1"""
us,pcsk9 antibody side effects,pcsk9,,20,89.27,0.00,0.00,0,"Featured Snippet, People Also Ask, Site Links, Adwords Bottom","0.78,0.11,0.11,0.22,0.11,0.22,0.22,0.11,1.00,0.11,0.11,0.22",20,"""PCSK9 inhibitors: Pharmacology, adverse effects, and use ..."":""https://www.uptodate.com/contents/pcsk9-inhibitors-pharmacology-adverse-effects-and-use""
""Genetic Assessment of Potential Long-Term On-Target Side ..."":""https://www.ahajournals.org/doi/10.1161/CIRCGEN.118.002196""
""Adverse Events Associated With PCSK9 Inhibitors: A Real ..."":""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6704355/""
""How Do PCSK9 Inhibitors Lower Cholesterol? - WebMD"":""https://www.webmd.com/cholesterol-management/pcsk9-inhibitors-treatment""
""PCSK9 inhibition: A game changer in cholesterol ..."":""https://www.mayoclinic.org/medical-professionals/cardiovascular-diseases/news/pcsk9-inhibition-a-game-changer-in-cholesterol-management/mac-20430713""
""PCSK9 Inhibitors: What You Need to Know - Healthline"":""https://www.healthline.com/health/pcsk9-inhibitors-what-you-need-to-know""
""Cardiovascular Outcomes of PCSK9 Inhibitors: With Special ..."":""https://www.hindawi.com/journals/jl/2018/3179201/""
""Are statins enough? When to consider PCSK9 inhibitors ..."":""https://www.health.harvard.edu/blog/are-statins-enough-when-to-consider-pcsk9-inhibitors-2020060819986""
""Current Indications, Cost, and Clinical Use of Anti-PCSK9 ..."":""https://www.acc.org/latest-in-cardiology/articles/2016/05/18/14/34/current-indications-cost-and-clinical-use-of-anti-pcsk9-monoclonal-antibodies""
""Are PCSK9 Inhibitors the New Cholesterol """"Miracle"""" Drugs?"":""https://www.verywellhealth.com/are-pcsk9-inhibitors-the-new-cholesterol-miracle-drugs-1745878"""
us,water soluble statins,statins,,260,77.95,2.14,0.09,472000,"Featured Snippet, People Also Ask","1.00,0.81,0.81,0.81,0.66,0.53,0.53,0.66,0.81,0.81,1.00,0.81",100,"""Beyond the coronary arteries: Possible benefits of statin drugs ..."":""https://www.health.harvard.edu/heart-health/beyond-the-coronary-arteries-possible-benefits-of-statin-drugs-part-i-meet-the-statins""
""water and lipid soluble statins - General Practice Notebook"":""https://gpnotebook.com/simplepage.cfm?ID=x20120104193906598025""
""Safety and Statins: Pharmacologic and Clinical Perspectives ..."":""https://www.ajmc.com/view/nov04-1971ps030-s037""
""Study Hints at Link Between Some Statins Parkinson's Risk ..."":""https://consumer.healthday.com/cognitive-health-information-26/parkinson-s-news-526/study-hints-at-link-between-some-statins-parkinson-s-risk-723856.html""
""Impact of Water- and Lipid-Soluble Statins on Nonculprit ..."":""https://pubmed.ncbi.nlm.nih.gov/29279527/""
""Stopping cholesterol drugs may be associated with increased ..."":""https://www.sciencedaily.com/releases/2013/07/130724195945.htm""
""Possible Link Between Some Statins and Parkinson's - WebMD"":""https://www.webmd.com/parkinsons-disease/news/20170620/study-hints-at-link-between-some-statins-parkinsons-risk""
""Statins — even more caution is needed | by Dr Ross Walker ..."":""https://drrosswalker.medium.com/statins-even-more-caution-is-needed-b3d8c04b6f6b""
""Statins and Muscle - The Center for Cholesterol Management"":""https://www.lipidcenter.com/pdf/Statins_and_Muscle.pdf""
""Could Statins Protect You From Parkinson's? | Prevention"":""https://www.prevention.com/health/memory/a20455701/could-statins-protect-you-from-parkinson-s/"""
us,statin alternatives,statins,,2400,86.09,2.61,0.59,545000,"Featured Snippet, People Also Ask, Site Links","1.00,0.83,1.00,1.00,0.66,0.45,0.55,0.66,0.66,0.83,0.83,0.83",20,"""Statin Alternatives: How Other Drugs Can Help Lower Your ..."":""https://www.webmd.com/cholesterol-management/features/are-there-statin-alternatives""
""Alternatives to Statins for Lowering Cholesterol - Healthline"":""https://www.healthline.com/health/high-cholesterol/alternatives-statins""
""Beyond statins: Assessing the alternatives - Harvard Health"":""https://www.health.harvard.edu/heart-health/beyond-statins-assessing-the-alternatives""
""Medications Besides Statins for Lowering Cholesterol - GoodRx"":""https://www.goodrx.com/blog/statins-alternatives-medications-for-lowering-high-cholesterol/""
""Alternatives to statins - Heart Matters magazine | BHF"":""https://www.bhf.org.uk/informationsupport/heart-matters-magazine/medical/statin-alternatives""
""5 Things to Know About Statin Alternatives - MedShadow"":""https://medshadow.org/5-things-to-know-about-statin-alternatives/""
""Which Statin Alternative Is More Effective in Patients With ..."":""https://www.uspharmacist.com/article/which-statin-alternative-is-more-effective-in-patients-with-muscle-symptoms""
""High Cholesterol? Consider These Natural Alternatives to ..."":""https://blog.uvahealth.com/2019/11/07/natural-alternatives-to-statins/""
""An Update on Statin Alternatives and Adjuncts - Medscape"":""https://www.medscape.com/viewarticle/776919""
""Natural Alternatives to Cholesterol Lowering Statins ..."":""http://www.cardiosmart.org/news/2018/7/natural-alternatives-to-cholesterol-lowering-statins"""
us,pcsk9 inhibitor therapy,pcsk9,,20,86.47,4.86,0.17,0,"Site Links, People Also Ask","0.14,1.00,0.14,0.14,0.14,0.14,0.14,0.43,0.14,0.14,0.14,0.71",20,"""How Do PCSK9 Inhibitors Lower Cholesterol? - WebMD"":""https://www.webmd.com/cholesterol-management/pcsk9-inhibitors-treatment""
""PCSK9 inhibitors: Pharmacology, adverse effects, and use ..."":""https://www.uptodate.com/contents/pcsk9-inhibitors-pharmacology-adverse-effects-and-use""
""PCSK9 inhibitors Cholesterol Treatment & any side effects"":""https://www.heartuk.org.uk/getting-treatment/pcsk9-inhibitors""
""PCSK9 Inhibitors: Novel Therapeutic Strategies for Lowering ..."":""https://pubmed.ncbi.nlm.nih.gov/29692249/""
""PCSK9 inhibitor therapy: A systematic review and meta ..."":""https://pubmed.ncbi.nlm.nih.gov/30485622/""
""PCSK9 inhibition: A game changer in cholesterol ..."":""https://www.mayoclinic.org/medical-professionals/cardiovascular-diseases/news/pcsk9-inhibition-a-game-changer-in-cholesterol-management/mac-20430713""
""PCSK9 inhibitors: a major advance in cholesterol-lowering ..."":""https://www.health.harvard.edu/blog/pcsk9-inhibitors-a-major-advance-in-cholesterol-lowering-drug-therapy-201503157801""
""Application of PCSK9 Inhibitors in Practice | Circulation ..."":""https://www.ahajournals.org/doi/full/10.1161/CIRCRESAHA.118.314191""
""PCSK9 Inhibitors for Cholesterol Treatment - Drugs.com"":""https://www.drugs.com/slideshow/pcsk9-inhibitors-for-cholesterol-treatment-1166""
""New Guidelines Supported by Lipid-Lowering Therapy ..."":""https://www.ajmc.com/view/new-guidelines-supported-by-lipidlowering-therapy-studies-indicating-benefit-of-pcsk9-inhibitors"""
us,pcsk9 drugs side effects,pcsk9,,20,88.79,0.00,0.03,0,"Adwords Top, Featured Snippet, Site Links, People Also Ask","1.00,0.14,0.29,0.14,0.14,0.29,0.29,0.14,0.14,0.14,0.14,0.43",20,"""PCSK9 Inhibitors: What You Need to Know - Healthline"":""https://www.healthline.com/health/pcsk9-inhibitors-what-you-need-to-know""
""How Do PCSK9 Inhibitors Lower Cholesterol? - WebMD"":""https://www.webmd.com/cholesterol-management/pcsk9-inhibitors-treatment""
""PCSK9 inhibitors: Pharmacology, adverse effects, and use ..."":""https://www.uptodate.com/contents/pcsk9-inhibitors-pharmacology-adverse-effects-and-use""
""Genetic Assessment of Potential Long-Term On-Target Side ..."":""https://www.ahajournals.org/doi/10.1161/CIRCGEN.118.002196""
""Adverse Events Associated With PCSK9 ... - NCBI - NIH"":""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6704355/""
""Adverse Events Associated With PCSK9 Inhibitors ... - PubMed"":""https://pubmed.ncbi.nlm.nih.gov/30053327/""
""PCSK9 inhibition: A game changer in cholesterol ..."":""https://www.mayoclinic.org/medical-professionals/cardiovascular-diseases/news/pcsk9-inhibition-a-game-changer-in-cholesterol-management/mac-20430713""
""Are statins enough? When to consider PCSK9 inhibitors ..."":""https://www.health.harvard.edu/blog/are-statins-enough-when-to-consider-pcsk9-inhibitors-2020060819986""
""Are PCSK9 Inhibitors the New Cholesterol """"Miracle"""" Drugs?"":""https://www.verywellhealth.com/are-pcsk9-inhibitors-the-new-cholesterol-miracle-drugs-1745878""
""Repatha: Side effects, cost, dosage, generic, and more"":""https://www.medicalnewstoday.com/articles/repatha"""
us,what is ezetimibe,ezetimibe,,880,91.54,2.30,0.12,579000,"People Also Ask, Site Links, FAQ, Knowledge Panel","0.72,0.88,0.88,1.00,0.88,0.72,0.88,0.72,0.88,1.00,0.72,0.72",20,"""Ezetimibe Oral : Uses, Side Effects, Interactions, Pictures ..."":""https://www.webmd.com/drugs/2/drug-64335/ezetimibe-oral/details""
""Ezetimibe: MedlinePlus Drug Information"":""https://medlineplus.gov/druginfo/meds/a603015.html""
""Ezetimibe: Side Effects, Dosage, Uses, and More - Healthline"":""https://www.healthline.com/health/ezetimibe-oral-tablet""
""Zetia (Ezetimibe Tablets) Side effects, Images, Uses, Dosage ..."":""https://www.rxlist.com/zetia-drug/patient-images-side-effects.htm""
""Ezetimibe Cholesterol Treatment, Uses, Possible Side Effects"":""https://www.heartuk.org.uk/getting-treatment/ezetimibe""
""ezetimibe (Zetia) Uses, Side Effects & Dosage - MedicineNet"":""https://www.medicinenet.com/ezetimibe/article.htm""
""EZETIMIBE - ORAL (Zetia) side effects, medical uses, and ..."":""https://www.medicinenet.com/ezetimibe-oral/article.htm""
""Zetia (ezetimibe): Basics, Side Effects & Reviews - GoodRx"":""https://www.goodrx.com/ezetimibe/what-is""
""Ezetimibe Uses, Dosage, Side Effects - Drugs.com"":""https://www.drugs.com/ezetimibe.html""
""Ezetimibe: The Lower the LDL-C, the Better (Even for Total ..."":""https://www.acc.org/latest-in-cardiology/articles/2016/03/09/06/50/ezetimibe-the-lower-the-ldlc-the-better"""
us,pcsk9 ldl cholesterol,pcsk9,,20,85.40,0.00,0.00,0,"Adwords Top, Site Links, People Also Ask, Adwords Bottom","0.11,1.00,0.22,0.11,0.33,0.11,0.44,0.44,0.11,0.11,0.22,0.56",20,"""How Do PCSK9 Inhibitors Lower Cholesterol? - WebMD"":""https://www.webmd.com/cholesterol-management/pcsk9-inhibitors-treatment""
""PCSK9 inhibition: A game changer in cholesterol ..."":""https://www.mayoclinic.org/medical-professionals/cardiovascular-diseases/news/pcsk9-inhibition-a-game-changer-in-cholesterol-management/mac-20430713""
""PCSK9 function and physiology - NCBI - NIH"":""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2386899/""
""PCSK9 Inhibitors - StatPearls - NCBI Bookshelf"":""https://www.ncbi.nlm.nih.gov/books/NBK448100/""
""PCSK9 inhibitors: Pharmacology, adverse effects, and use ..."":""https://www.uptodate.com/contents/pcsk9-inhibitors-pharmacology-adverse-effects-and-use""
""Relationship Between Low‐Density Lipoprotein Cholesterol ..."":""https://www.ahajournals.org/doi/10.1161/JAHA.118.010932""
""PCSK9 inhibitors Cholesterol Treatment & any side effects"":""https://www.heartuk.org.uk/getting-treatment/pcsk9-inhibitors""
""Are statins enough? When to consider PCSK9 inhibitors ..."":""https://www.health.harvard.edu/blog/are-statins-enough-when-to-consider-pcsk9-inhibitors-2020060819986""
""Do PCSK9 inhibitors do anything more than reduce LDL ..."":""https://www.bmj.com/content/368/bmj.m1159""
""Therapies That Target PCSK9 Effective at Reducing LDL ..."":""https://jamanetwork.com/journals/jama/fullarticle/2627966"""
us,statin induced myopathy,statins,,880,83.01,2.95,0.08,252000,"People Also Ask, Site Links","1.00,0.82,1.00,1.00,0.82,0.82,0.82,0.82,0.82,1.00,1.00,1.00",20,"""Statin-induced myopathies - PubMed"":""https://pubmed.ncbi.nlm.nih.gov/22001973/""
""Statin-induced myalgia and myositis: an update on ..."":""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6019601/""
""CLINICAL REVIEW Statin induced myopathy - BMJ.com"":""https://www.bmj.com/content/bmj/337/7679/Clinical_Review.full.pdf""
""Statin-Induced Myopathy: Types, Symptoms, and Risk Factors"":""https://www.healthline.com/health/what-is-statin-induced-myopathy-or-muscle-pain""
""When Should a Patient with Statin-Induced Myopathy Be Re ..."":""https://www.hindawi.com/journals/crirh/2018/1215653/""
""Statin-associated Myopathy - Medscape"":""https://www.medscape.com/viewarticle/759844_8""
""Outcomes in 45 Patients With Statin-Associated Myopathy ..."":""https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/766834""
""A Case of Statin-Induced Myopathy | Consultant360"":""https://www.consultant360.com/article/consultant360/case-statin-induced-myopathy""
""Managing statin-induced myopathy - Pharmaceutical Journal"":""https://www.pharmaceutical-journal.com/files/rps-pjonline/pdf/cp200907_learninglight-319.pdf""
""Intolerance to Statins: Mechanisms and Management ..."":""https://care.diabetesjournals.org/content/36/Supplement_2/S325"""
us,do statins work,statins,,210,84.68,0.85,0.19,6020000,"Featured Snippet, People Also Ask","1.00,0.67,0.82,0.54,0.36,0.18,0.23,0.36,0.36,0.54,0.44,0.44",100,"""Statins: Are these cholesterol-lowering drugs right for you ..."":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/statins/art-20045772""
""10 truths about statins and high cholesterol | Heart | UT ..."":""https://utswmed.org/medblog/statins-answers/""
""Statins for High Cholesterol: Pros and Cons - WebMD"":""https://www.webmd.com/cholesterol-management/features/how-statins-work""
""How Statins Work – And Why They're Not Enough | Pritikin ..."":""https://www.pritikin.com/your-health/health-benefits/lower-cholesterol/1343-how-statins-work-and-why-theyre-not-enough.html""
""Statins: How Do They Work? - Healthline"":""https://www.healthline.com/health/high-cholesterol/how-do-statins-work""
""Why Statin Drugs May Be Bad for You - Healthline"":""https://www.healthline.com/health/high-cholesterol/why-statin-drugs-may-be-bad-for-you""
""How Statin Drugs Protect the Heart | Johns Hopkins Medicine"":""https://www.hopkinsmedicine.org/health/wellness-and-prevention/how-statin-drugs-protect-the-heart""
""Do statins really work? Who benefits? Who has the power to ..."":""https://www.europeanscientist.com/en/features/do-statins-really-work-who-benefits-who-has-the-power-to-cover-up-the-side-effects/""
""Watch: How do statins prevent heart attacks and strokes?"":""https://www.bhf.org.uk/informationsupport/heart-matters-magazine/medical/statins-fact-or-fiction""
""Do statins only work for half of patients? - Heart Matters | BHF"":""https://www.bhf.org.uk/informationsupport/heart-matters-magazine/news/behind-the-headlines/do-statins-work"""
us,what drugs are pcsk9 inhibitors,pcsk9,,50,88.61,4.17,0.27,373000,"Adwords Top, Featured Snippet, People Also Ask","0.25,0.75,0.25,0.25,1.00,0.25,0.25,0.25,0.25,0.50,0.25,0.25",100,"""List of PCSK9 inhibitors - Drugs.com"":""https://www.drugs.com/drug-class/pcsk9-inhibitors.html""
""PCSK9 inhibitors: Pharmacology, adverse effects, and use ..."":""https://www.uptodate.com/contents/pcsk9-inhibitors-pharmacology-adverse-effects-and-use""
""PCSK9 Inhibitors | Drug, OTCs & Herbals | Medscape Reference"":""https://reference.medscape.com/drugs/pcsk9-inhibitors""
""PCSK9 Inhibitors - Prices and Information - GoodRx"":""https://www.goodrx.com/pcsk9-inhibitors""
""PCSK9 inhibition: A game changer in cholesterol ..."":""https://www.mayoclinic.org/medical-professionals/cardiovascular-diseases/news/pcsk9-inhibition-a-game-changer-in-cholesterol-management/mac-20430713""
""PCSK9 inhibitors Cholesterol Treatment & any side effects"":""https://www.heartuk.org.uk/getting-treatment/pcsk9-inhibitors""
""PCSK9 Inhibitors: What You Need to Know - Healthline"":""https://www.healthline.com/health/pcsk9-inhibitors-what-you-need-to-know""
""Are PCSK9 Inhibitors the New Cholesterol """"Miracle"""" Drugs?"":""https://www.verywellhealth.com/are-pcsk9-inhibitors-the-new-cholesterol-miracle-drugs-1745878""
""PCSK9 Inhibitors - StatPearls - NCBI Bookshelf"":""https://www.ncbi.nlm.nih.gov/books/NBK448100/""
""PCSK9 inhibitors: A new era of lipid lowering therapy"":""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5329749/"""
us,can statins cause weight gain,statins,,210,81.62,0.82,0.19,1260000,"Featured Snippet, People Also Ask","0.81,0.66,0.53,0.53,0.66,0.53,0.44,0.53,0.66,0.66,1.00,1.00",100,"""Will my statin drug cause me to gain weight as a side effect ..."":""https://www.consumerreports.org/cro/news/2014/05/will-my-statin-drug-cause-me-to-gain-weight-as-a-side-effect/index.htm""
""Statins and Weight Gain | Cardiology | JAMA Internal Medicine ..."":""https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/1861768""
""Statin side effects: Weigh the benefits and risks - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/statin-side-effects/art-20046013""
""Statins, Diabetes, Diet, and the “Tony Roma” Effect - Pritikin ..."":""https://www.pritikin.com/cholesterol/statins-diabetes""
""What You Need to Know About Atorvastatin (Lipitor) - Kindly ..."":""https://www.kindlycare.com/atorvastatin-lipitor/""
""Does this statin make me look fat? | DR. RONALD HOFFMAN"":""https://drhoffman.com/article/does-this-statin-make-me-look-fat/""
""Statins Side Effects: Pain, Inflammation, and More - WebMD"":""https://www.webmd.com/cholesterol-management/side-effects-of-statin-drugs""
""Statin Users Can Experience Weight Gain with Diabetes Onset"":""http://www.diabetesincontrol.com/statin-users-can-experience-weight-gain-with-diabetes-onset/""
""10 truths about statins and high cholesterol | Heart | UT ..."":""https://utswmed.org/medblog/statins-answers/""
""Do Statins Cause Weight Gain? | Dr. Sharma's Obesity Notes"":""http://www.drsharma.ca/do-statins-cause-weight-gain"""
